ID,d_visi,Jūsu dzimums,Vecums,Vecums,Dzimšanas gads,Jūsu ģimenes stāvoklis,"Cik cilvēku dzīvo Jūsu mājsaimniecībā, ieskaitot Jūs","Vai Jūsu ģimenē ir bērni vecumā līdz 18 gadiem (ieskaitot), kuri dzīvo kopā ar Jums?",Jūs dzīvojat…,Kāda ir Jūsu izglītība?,Izglītība,Kāda ir Jūsu tautība?,Tautība,Kādā valodā galvenokārt Jūs runājat ģimenē?,Vai Jums ir LR pilsonība?,Kādā sektorā Jūs strādājat:,Pamatnodarbošanās (Zemnieks pie pašnodarbinātā),Pamatnodarbošanās,Mēneša vidējie ienākumi uz vienu ģimenes locekli (kopējais),Mēneša vidējie ienākumi uz vienu ģimenes locekli (kvintiles),Reģions,Reģions (vēlēš. apg.),Novads,"Lūdzu, atzīmējiet, kurā pilsētā vai pagastā Jūs dzīvojat. Ja Jums ir vairākas dzīvesvietas, lūdzu, atzīmējiet to, kur Jūs dzīvojat visbiežāk.",Apdzīvota vieta,Kādā valodā notika intervija?,Intervijas beigu laiks,Intervijas sākuma laiks,Intervijas datums,Intervijas garums (min),Apdzīvota vieta,"Vai ģimenē, kurā Jūs uzaugāt, bija kādas ar dziedāšanu saistītas tradīcijas (šūpuļdziesmas, jubilāra apsveikšana dziedot, dziedāšana saviesīgos mājas pasākumos, mājas ballītēs, vecāki dziedāja korī u.tml.)?","Lūdzu, atzīmējiet visus apgalvojumus, kuri raksturo Jūsu dziedāšanas paradumus. - Dziedu korī",Dungoju ik uz soļa,Mēdzu dziedāt līdzi vai kā dalībnieks Dziesmu svētku koncertos,Mēdzu dziedāt līdzi citos koncertos,Mēdzu dziedāt pie Jāņu ugunskura,"Dziedu līdzi, kad svinīgos brīžos tiek dziedāta valsts himna","Mēdzu dziedāt, apsveicot jubilāru","Dažkārt mēdzu dziedāt ballītēs, saviesīgos pasākumos",Mēdzu dziedāt dušā,"Dažkārt dziedu vienatnē, attiecīgā garastāvoklī, kad spēlē dziesmu, kura man patīk","Mēdzu dziedāt baznīcā, Dievkalpojumos","Mēdzu dziedāt, braucot automašīnā",Mēdzu dziedāt bērniem/ kopā ar bērniem,Mēdzu dziedāt citās situācijās,Nekad nedziedu,Cik labi Jūs pārzināt latviešu tautasdziesmas?,Kuras trīs no šīm tautasdziesmām Jums patīk vislabāk? - Skaisti dziedi lakstīgala,"Tumša nakte, zaļa zāle","Āvu, āvu baltas kājas",Rīga dimd,"Kur tu skriesi, vanadziņ(i)",Krauklīt’s sēž ozolā,"Pūt, vējiņi",Neviena,Grūti pateikt,"Vai Jūs piekrītat apgalvojumam, ka latvieši ir dziedātāju tauta?","Vai Jūs piekrītat apgalvojumam, ka mūsu dienās latvieši ir mazākā mērā dziedātāju tauta, nekā pusi gadsimta atpakaļ?","Vai, Jūsuprāt, dziedātprasme ir apgūstama?",Vai Jūs vēlētos iemācīties dziedāt labāk?,"Cik Jums ir svarīgi, lai bērni Latvijā turpina dziedāšanas tradīcijas?",weight
837,Visi respondenti,Sieviete,40.00,35 - 44,1978,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,2,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Cits (-ta),Cits (-ta),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,350.00,Eur 251 - Eur 350,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 10:51,14.03.2018 10:47,14-MAR-2018,12:03:53 priekšp.,Rīga,Jā,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,0,0,0,0,Pilnībā piekrītu,Pilnībā piekrītu,Jā,"Jā, un ir konkrēti nodomi vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.953950674
839,Visi respondenti,Sieviete,54.00,45 - 54,1964,Precējies (-usies) vai dzīvo ar partneri,7,Nē,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Bezdarbnieks,Nestrādājošie,15.00,Eur 0 - Eur 250,Pierīga,Zemgale,Tukuma novads,Jaunsātu pagasts,Lauki,LAT,14.03.2018 10:55,14.03.2018 10:49,14-MAR-2018,12:06:02 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Populārākajām dziesmām varu nodziedāt dažus pantus,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Grūti pateikt,Tas ir drīzāk svarīgi,0.847083919
841,Visi respondenti,Sieviete,68.00,64 - 75,1950,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,390.00,Eur 351 - Eur 499,Zemgale,Zemgale,Jēkabpils,Jēkabpils,Cita pilsēta,LAT,14.03.2018 10:56,14.03.2018 10:50,14-MAR-2018,12:06:01 priekšp.,Lielās pilsētas,Jā,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Grūti pateikt,Tas ir ļoti svarīgi,0.926432995
846,Visi respondenti,Vīrietis,66.00,64 - 75,1952,Precējies (-usies) vai dzīvo ar partneri,5,Grūti pateikt,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,300.00,Eur 251 - Eur 350,Pierīga,Vidzeme,Ogres novads,Ogres pilsēta,Cita pilsēta,RUS,14.03.2018 11:04,14.03.2018 10:54,14-MAR-2018,12:10:18 priekšp.,Cita pilsēta,Nē,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nemaz neorientējos šajā žanrā,0,0,1,0,0,0,0,0,0,Pilnība nepiekrītu,Drīzāk piekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas nemaz nav svarīgi,1.074328398
848,Visi respondenti,Sieviete,50.00,45 - 54,1968,Precējies (-usies) vai dzīvo ar partneri,3,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Ukrainis (-iete),Cits (-ta),Krievu,Nē,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,500.00,Eur 500 - Eur 699,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,14.03.2018 11:00,14.03.2018 10:55,14-MAR-2018,12:05:38 priekšp.,Rīga,Nē,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,1,0,0,1,0,0,Pilnībā piekrītu,Grūti pateikt,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.922646348
849,Visi respondenti,Sieviete,64.00,64 - 75,1954,Atraitnis (-e),2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Polis (-iete),Cits (-ta),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,284.00,Eur 251 - Eur 350,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 11:12,14.03.2018 10:55,14-MAR-2018,12:17:40 priekšp.,Rīga,Jā,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,1,0,0,0,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.944502424
850,Visi respondenti,Sieviete,47.00,45 - 54,1971,Precējies (-usies) vai dzīvo ar partneri,4,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Zemgale,Tukuma novads,Tukuma pilsēta,Cita pilsēta,LAT,14.03.2018 11:07,14.03.2018 10:55,14-MAR-2018,12:11:27 priekšp.,Cita pilsēta,Nē,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,1,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas drīzāk nav svarīgi,0.847083919
851,Visi respondenti,Sieviete,32.00,25 - 34,1986,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Latgale,Latgale,Rēzekne,Rēzekne,Cita pilsēta,LAT,14.03.2018 11:07,14.03.2018 10:56,14-MAR-2018,12:11:38 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,1,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Grūti pateikt,1.175961848
855,Visi respondenti,Vīrietis,43.00,35 - 44,1975,Atraitnis (-e),2,Jā,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,300.00,Eur 251 - Eur 350,Latgale,Latgale,Rēzeknes novads,Vērēmu pagasts,Lauki,LAT,14.03.2018 11:08,14.03.2018 11:01,14-MAR-2018,12:07:31 priekšp.,Lauku teritorija,Jā,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,1,0,1,0,0,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,Jā,Nē,Tas ir drīzāk svarīgi,0.972582309
856,Visi respondenti,Sieviete,46.00,45 - 54,1972,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Lietuvietis (-te),Cits (-ta),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,290.00,Eur 251 - Eur 350,Pierīga,Vidzeme,Ogres novads,Ogres pilsēta,Cita pilsēta,LAT,14.03.2018 11:17,14.03.2018 11:01,14-MAR-2018,12:15:28 priekšp.,Cita pilsēta,Nē,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,0,0,0,0,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.008382504
857,Visi respondenti,Vīrietis,35.00,35 - 44,1983,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,700.00,Eur 700 un vairāk,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,14.03.2018 11:09,14.03.2018 11:02,14-MAR-2018,12:07:24 priekšp.,Lielās pilsētas,Nē,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,0,0,0,1,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,0.972582309
860,Visi respondenti,Sieviete,34.00,25 - 34,1984,Neprecējies (-usies),5,Jā,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,650.00,Eur 500 - Eur 699,Pierīga,Vidzeme,Ādažu novads,Ādažu novads,Lauki,RUS,14.03.2018 11:12,14.03.2018 11:04,14-MAR-2018,12:08:46 priekšp.,Lauku teritorija,Nē,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,0,0,1,0,1,0,0,Drīzāk piekrītu,Grūti pateikt,"Nē, viss atkarīgs no iedzimtām spējām","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Grūti pateikt,1.311978639
865,Visi respondenti,Sieviete,23.00,18 - 24,1995,Neprecējies (-usies),3,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Cits (-ta),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,460.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,14.03.2018 11:15,14.03.2018 11:10,14-MAR-2018,12:05:39 priekšp.,Rīga,Nē,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,0,0,0,0,0,0,1,Pilnībā piekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.428043822
867,Visi respondenti,Sieviete,36.00,35 - 44,1982,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Rīga,Rīga,Rīga,Rīga,Rīga,RUS,14.03.2018 11:15,14.03.2018 11:11,14-MAR-2018,12:03:59 priekšp.,Rīga,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Pilnībā piekrītu,Drīzāk piekrītu,Jā,Nē,Tas drīzāk nav svarīgi,0.953950674
871,Visi respondenti,Sieviete,64.00,64 - 75,1954,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,1,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,239.00,Eur 0 - Eur 250,Vidzeme,Vidzeme,Alūksnes novads,Alūksnes pilsēta,Cita pilsēta,RUS,14.03.2018 11:19,14.03.2018 11:15,14-MAR-2018,12:04:29 priekšp.,Cita pilsēta,Grūti pateikt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grūti pateikt,0,0,0,0,0,0,0,0,1,Drīzāk piekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā",Grūti pateikt,Grūti pateikt,1.181262788
873,Visi respondenti,Sieviete,61.00,55 - 63,1957,Precējies (-usies) vai dzīvo ar partneri,5,Jā,"Savrupmāja, privātmāja",Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,350.00,Eur 251 - Eur 350,Kurzeme,Kurzeme,Nīcas novads,Nīcas pagasts,Lauki,LAT,14.03.2018 11:34,14.03.2018 11:19,14-MAR-2018,12:15:08 priekšp.,Lauku teritorija,Jā,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,0,1,0,0,0,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,0.860495096
877,Visi respondenti,Vīrietis,75.00,64 - 75,1943,Precējies (-usies) vai dzīvo ar partneri,2,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,800.00,Eur 700 un vairāk,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 11:44,14.03.2018 11:20,14-MAR-2018,12:23:20 priekšp.,Rīga,Jā,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,Ļoti labi pārzinu,0,1,0,0,1,0,1,0,0,Pilnībā piekrītu,Pilnība nepiekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,0.837053598
878,Visi respondenti,Vīrietis,75.00,64 - 75,1943,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,Nestrādā,Pensionārs (-e),Nestrādājošie,330.00,Eur 251 - Eur 350,Latgale,Latgale,Rēzeknes novads,Maltas pagasts,Lauki,RUS,14.03.2018 11:29,14.03.2018 11:21,14-MAR-2018,12:07:53 priekšp.,Lauku teritorija,Jā,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,0,0,0,0,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā",Nē,Tas ir drīzāk svarīgi,1.130829882
879,Visi respondenti,Vīrietis,50.00,45 - 54,1968,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Krievs (-iete),Cits (-ta),Krievu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,1200.00,Eur 700 un vairāk,Pierīga,Vidzeme,Salaspils novads,Salaspils pilsēta,Cita pilsēta,RUS,14.03.2018 11:26,14.03.2018 11:21,14-MAR-2018,12:04:51 priekšp.,Cita pilsēta,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nemaz neorientējos šajā žanrā,0,0,0,0,0,0,0,0,1,Grūti pateikt,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Tas nemaz nav svarīgi,1.049468109
880,Visi respondenti,Sieviete,45.00,45 - 54,1973,Precējies (-usies) vai dzīvo ar partneri,4,Jā,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,Augstākā vai vidējā līmeņa vadītājs,Strādājošie,400.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 11:26,14.03.2018 11:22,14-MAR-2018,12:04:14 priekšp.,Rīga,Nē,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,1,0,0,0,1,1,0,0,Drīzāk piekrītu,Grūti pateikt,Jā,Nē,Tas ir ļoti svarīgi,0.785672431
882,Visi respondenti,Sieviete,62.00,55 - 63,1956,Atraitnis (-e),1,Nē,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Ir savs uzņēmums, individuālais darbs",Strādājošie,300.00,Eur 251 - Eur 350,Latgale,Latgale,Līvānu novads,Rudzātu pagasts,Lauki,LAT,15.03.2018 07:26,14.03.2018 11:23,14-MAR-2018,8:02:24 pēcp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,1,0,0,0,0,0,0,0,0,Drīzāk piekrītu,Grūti pateikt,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas ir drīzāk svarīgi,0.891211576
883,Visi respondenti,Sieviete,22.00,18 - 24,1996,Šķīries (-usies) vai nedzīvo kopā ar vīru/ sievu,3,Jā,Dzīvoklī daudzdzīvokļu māja,Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Nestrādā,"Mājsaimniece (-ks), bērna kopšanas atvaļinājums",Nestrādājošie,600.00,Eur 500 - Eur 699,Kurzeme,Kurzeme,Liepāja,Liepāja,Cita pilsēta,LAT,14.03.2018 11:29,14.03.2018 11:24,14-MAR-2018,12:05:44 priekšp.,Lielās pilsētas,Jā,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,0,0,0,0,1,0,0,Drīzāk piekrītu,Pilnībā piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.150196032
884,Visi respondenti,Sieviete,51.00,45 - 54,1967,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Krievs (-iete),Cits (-ta),Krievu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,560.00,Eur 500 - Eur 699,Latgale,Latgale,Daugavpils,Daugavpils,Cita pilsēta,RUS,14.03.2018 11:32,14.03.2018 11:25,14-MAR-2018,12:07:20 priekšp.,Lielās pilsētas,Nē,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",0,0,0,0,0,0,0,1,0,Pilnībā piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,1.061415738
885,Visi respondenti,Vīrietis,49.00,45 - 54,1969,Precējies (-usies) vai dzīvo ar partneri,7,Jā,"Savrupmāja, privātmāja",Profesionālā vidējā/ vidējā speciālā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Strādnieks, strādā fizisku darbu",Strādājošie,150.00,Eur 0 - Eur 250,Kurzeme,Kurzeme,Durbes novads,Vecpils pagasts,Lauki,LAT,14.03.2018 11:31,14.03.2018 11:25,14-MAR-2018,12:06:09 priekšp.,Lauku teritorija,Grūti pateikt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,0,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,Jā,Grūti pateikt,Tas ir drīzāk svarīgi,0.773409569
886,Visi respondenti,Sieviete,68.00,64 - 75,1950,Atraitnis (-e),1,Nē,"Savrupmāja, privātmāja",Augstākā,Augstākā,Vācietis (-te),Cits (-ta),Krievu,Nē,Nestrādā,Pensionārs (-e),Nestrādājošie,190.00,Eur 0 - Eur 250,Kurzeme,Kurzeme,Ventspils,Ventspils,Cita pilsēta,RUS,14.03.2018 11:33,14.03.2018 11:25,14-MAR-2018,12:08:12 priekšp.,Lielās pilsētas,Nē,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,"Dziesmas atpazīstu, bet pats nodziedāt nemācētu",1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk piekrītu,Jā,"Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir drīzāk svarīgi,0.893361351
887,Visi respondenti,Sieviete,30.00,25 - 34,1988,Precējies (-usies) vai dzīvo ar partneri,2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Vidzeme,Vidzeme,Gulbenes novads,Gulbenes pilsēta,Cita pilsēta,LAT,14.03.2018 11:30,14.03.2018 11:25,14-MAR-2018,12:04:34 priekšp.,Cita pilsēta,Jā,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,1,1,0,0,1,0,0,0,Drīzāk piekrītu,Grūti pateikt,"Daļēji, bet ne pilnībā",Nē,Grūti pateikt,1.278457874
892,Visi respondenti,Sieviete,33.00,25 - 34,1985,Neprecējies (-usies),2,Nē,Dzīvoklī daudzdzīvokļu māja,Augstākā,Augstākā,Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,400.00,Eur 351 - Eur 499,Rīga,Rīga,Rīga,Rīga,Rīga,LAT,14.03.2018 11:36,14.03.2018 11:30,14-MAR-2018,12:05:13 priekšp.,Rīga,Jā,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,1,1,0,0,0,0,1,0,0,Pilnībā piekrītu,Drīzāk nepiekrītu,Jā,Nē,Tas ir drīzāk svarīgi,1.02221671
895,Visi respondenti,Vīrietis,35.00,35 - 44,1983,Precējies (-usies) vai dzīvo ar partneri,6,Jā,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,Privātajā sektorā,"Speciālists, ierēdnis, nestrādā fizisku darbu",Strādājošie,Grūti pateikt/NA,Grūti pateikt/ nevēlos atbildēt,Pierīga,Vidzeme,Garkalnes novads,Gārkalnes novads,Lauki,LAT,14.03.2018 11:36,14.03.2018 11:32,14-MAR-2018,12:03:35 priekšp.,Lauku teritorija,Nē,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Visbiežāk zinu pirmās rindiņas vai piedziedājumu,0,0,0,0,0,0,0,0,1,Drīzāk piekrītu,Drīzāk piekrītu,"Nē, viss atkarīgs no iedzimtām spējām",Nē,Tas drīzāk nav svarīgi,0.923987604
896,Visi respondenti,Vīrietis,61.00,55 - 63,1957,Precējies (-usies) vai dzīvo ar partneri,2,Nē,"Savrupmāja, privātmāja",Vidējā,"Vidējā, vidējā profesionālā",Latvietis (-te),Latvietis (-te),Latviešu,Jā,"Publiskajā sektorā (valsts, pašvaldības)","Strādnieks, strādā fizisku darbu",Strādājošie,400.00,Eur 351 - Eur 499,Vidzeme,Vidzeme,Strenču novads,Strenču pilsēta,Cita pilsēta,LAT,14.03.2018 11:44,14.03.2018 11:34,14-MAR-2018,12:09:41 priekšp.,Cita pilsēta,Jā,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Populārākajām dziesmām varu nodziedāt dažus pantus,0,0,1,0,0,0,1,0,0,Drīzāk piekrītu,Drīzāk piekrītu,"Daļēji, bet ne pilnībā","Jā, bet nav konkrētu nodomu vai apņemšanās to darīt",Tas ir ļoti svarīgi,1.008365442
